Session Summary
key,value
session_id,fixture-session-android
user_id,
start_time,2026-01-15T10:58:23.993Z
end_time,2026-01-15T11:25:22.485Z
elapsed_seconds,1618
rower_type,OUTRIGGER
boat_type,OC1
visibility,PUBLIC
total_distance_m,4456
avg_speed_ms,2.8454661558109833
avg_split_s_500m,175.7181328545781
avg_spm,24
total_strokes,556
avg_heart_rate,
max_heart_rate,
avg_dps_m,8.014388489208633
best_split_s_500m,164.80815513129713
avg_power_w,65
max_speed_ms,3.9033363471577807

Device Info
key,value
device_model,fixture-mobile-android
device_os,android
device_os_version,14
app_version,7.0.2
app_build,1

Workout Logs
timestamp,latitude,longitude,speed,split_seconds,spm,stroke_count,heart_rate,accelx,accely,accelz
2026-01-15T11:04:32.694Z,10.0065134,10.0005798,2.5264818471524597,197.90365822874946,21,113,,0,0,0
2026-01-15T11:04:38.716Z,10.0066434,10.0005765,2.5070451616791036,199.43797090002278,20,115,,0,0,0
2026-01-15T11:04:44.296Z,10.0067401,10.0005667,2.500757314608086,199.93943317860857,16,117,,0,0,0
2026-01-15T11:04:50.768Z,10.0069134,10.0005602,2.503538218166297,199.71734258813206,19,119,,0,0,0
2026-01-15T11:04:56.702Z,10.0070534,10.0005471,2.4990410157341527,200.07674818138713,28,122,,0,0,0
2026-01-15T11:05:02.718Z,10.0071951,10.0005390,2.534178336964177,197.30260996508076,26,123,,0,0,0
2026-01-15T11:05:08.695Z,10.0073251,10.0005309,2.5753800308746633,194.1461042664789,22,126,,0,0,0
2026-01-15T11:05:14.689Z,10.0074601,10.0005114,2.5610414461608104,195.23307627431677,23,128,,0,0,0
2026-01-15T11:05:20.095Z,10.0075468,10.0004869,2.532732175613348,197.4152675179387,28,132,,0,0,0
2026-01-15T11:05:26.722Z,10.0077068,10.0004234,2.5094023605586626,199.25062949597535,37,135,,0,0,0
2026-01-15T11:05:32.698Z,10.0078234,10.0003338,2.499550238470385,200.03598739666782,35,138,,0,0,0
2026-01-15T11:05:38.257Z,10.0078951,10.0002850,2.4800836966148614,201.60609929514257,29,141,,0,0,0
2026-01-15T11:05:44.694Z,10.0080218,10.0001709,2.420297419923775,206.58618064210762,26,143,,0,0,0
2026-01-15T11:05:50.723Z,10.0081018,10.0000830,2.3288365953200576,214.6994774149381,30,146,,0,0,0
2026-01-15T11:05:56.416Z,10.0081534,10.0000179,2.2636315354384346,220.88400526862108,30,150,,0,0,0
2026-01-15T11:06:02.161Z,10.0082434,9.9999217,2.248179874443083,222.40213324739395,27,152,,0,0,0
2026-01-15T11:06:08.704Z,10.0083684,9.9997882,2.3412786178060325,213.55852148367563,29,155,,0,0,0
2026-01-15T11:06:14.706Z,10.0084634,9.9996905,2.4183217896811993,206.7549497066367,35,159,,0,0,0
2026-01-15T11:06:20.696Z,10.0085568,9.9995928,2.447043268336386,204.32822192797732,34,162,,0,0,0
2026-01-15T11:06:26.705Z,10.0086634,9.9995064,2.4420508969851698,204.74593736652838,27,164,,0,0,0
2026-01-15T11:06:32.727Z,10.0087651,9.9994152,2.4473886732831263,204.29938466997126,25,167,,0,0,0
2026-01-15T11:06:38.729Z,10.0088684,9.9993175,2.4845506467032297,201.24363359767048,30,170,,0,0,0
2026-01-15T11:06:44.691Z,10.0089701,9.9992198,2.52762338790255,197.8142797669338,28,173,,0,0,0
2026-01-15T11:06:50.700Z,10.0090668,9.9991286,2.5652203313361452,194.91503084242484,29,176,,0,0,0
2026-01-15T11:06:56.711Z,10.0091718,9.9990422,2.5602082119791914,195.29661597853817,32,179,,0,0,0
2026-01-15T11:07:02.698Z,10.0092718,9.9989429,2.553349994708798,195.82117650777585,24,180,,0,0,0
2026-01-15T11:07:08.363Z,10.0093368,9.9988810,2.5518199128312413,195.93859170306834,20,183,,0,0,0
2026-01-15T11:07:14.072Z,10.0094301,9.9987882,2.5451881772013643,196.44912878300008,27,186,,0,0,0
2026-01-15T11:07:19.418Z,10.0095368,9.9986889,2.536827625466826,197.0965606730927,37,189,,0,0,0
2026-01-15T11:07:24.696Z,10.0096401,9.9985895,2.5187325095000483,198.51254474785284,36,190,,0,0,0
2026-01-15T11:07:29.739Z,10.0097084,9.9985211,2.5182400373707017,198.5513662637382,23,193,,0,0,0
2026-01-15T11:07:35.669Z,10.0098101,9.9984217,2.550351066871286,196.0514403271503,29,196,,0,0,0
2026-01-15T11:07:40.727Z,10.0099068,9.9983240,2.5677622513597043,194.72207745683448,32,199,,0,0,0
2026-01-15T11:07:46.492Z,10.0099734,9.9982589,2.5616559356517032,195.18624380475066,28,201,,0,0,0
2026-01-15T11:07:51.832Z,10.0100751,9.9981530,2.5540160768355125,195.77010674870616,22,203,,0,0,0
2026-01-15T11:07:57.023Z,10.0101718,9.9980471,2.564959684978154,194.93483773966548,24,205,,0,0,0
2026-01-15T11:08:02.697Z,10.0102734,9.9979526,2.588260079518636,193.1799682561228,25,207,,0,0,0
2026-01-15T11:08:08.175Z,10.0103451,9.9978876,2.61453621946504,191.23850581129258,27,210,,0,0,0
2026-01-15T11:08:13.447Z,10.0104451,9.9977849,2.6315465260777415,190.0023408460265,25,212,,0,0,0
2026-01-15T11:08:18.705Z,10.0105401,9.9976709,2.64118645756854,189.30886101100825,23,213,,0,0,0
2026-01-15T11:08:23.926Z,10.0106034,9.9976025,2.6447295045301606,189.05525088427734,22,216,,0,0,0
2026-01-15T11:08:30.722Z,10.0107251,9.9974478,2.6321963825074923,189.9554316398263,23,218,,0,0,0
2026-01-15T11:08:36.704Z,10.0108151,9.9973435,2.639559571189419,189.42554108551286,23,218,,0,0,0
2026-01-15T11:08:42.702Z,10.0108934,9.9972279,2.639577031513445,189.42428806986428,27,220,,0,0,0
2026-01-15T11:08:48.730Z,10.0109801,9.9971139,2.621631651209121,190.7209198399002,26,221,,0,0,0
2026-01-15T11:08:54.722Z,10.0110734,9.9969983,2.612430534024266,191.3926489098966,21,223,,0,0,0
